OrderID,CustomerID,ProductID,OrderDate,ShipDate,Quantity,GrossRevenue,DiscountPct,NetRevenue,COGS,GrossMargin,LeadTimeDays,ShipMode
ORD-00901,CUST-016,GFV-O004,2023-12-16,2023-12-21,100,1999.0,0,1999.0,750.0,1249.0,5,Road
ORD-00902,CUST-014,GFV-O002,2023-12-02,2023-12-06,2,59.98,0.1,53.98,20.0,33.98,4,Courier
ORD-00903,CUST-017,GFV-S001,2023-12-31,2024-01-07,20,259.8,0,259.8,90.0,169.8,7,Air
ORD-00904,CUST-010,GFV-C001,2023-12-02,2023-12-09,10,249.9,0.15,212.41,90.0,122.41,7,Air
ORD-00905,CUST-004,GFV-S002,2023-12-08,2023-12-15,20,199.8,0.15,169.83,70.0,99.83,7,Air
ORD-00906,CUST-016,GFV-C003,2023-12-15,2023-12-21,50,999.5,0,999.5,375.0,624.5,6,Courier
ORD-00907,CUST-005,GFV-S003,2023-12-20,2023-12-28,10,119.9,0.1,107.91,40.0,67.91,8,Courier
ORD-00908,CUST-013,GFV-N003,2023-12-11,2023-12-13,2,23.98,0.1,21.58,9.0,12.58,2,Sea
ORD-00909,CUST-004,GFV-C003,2023-12-25,2023-12-26,2,39.98,0,39.98,15.0,24.98,1,Courier
ORD-00910,CUST-011,GFV-O004,2023-12-06,2023-12-13,5,99.95,0.05,94.95,37.5,57.45,7,Sea
ORD-00911,CUST-013,GFV-O002,2023-12-04,2023-12-12,20,599.8,0,599.8,200.0,399.8,8,Courier
ORD-00912,CUST-004,GFV-C003,2023-12-03,2023-12-04,20,399.8,0.05,379.81,150.0,229.81,1,Road
ORD-00913,CUST-015,GFV-N001,2024-01-14,2024-01-21,20,499.8,0,499.8,200.0,299.8,7,Road
ORD-00914,CUST-005,GFV-S002,2024-01-17,2024-01-22,20,199.8,0,199.8,70.0,129.8,5,Sea
ORD-00915,CUST-019,GFV-A003,2024-01-23,2024-01-28,50,474.5,0,474.5,175.0,299.5,5,Courier
ORD-00916,CUST-004,GFV-N002,2024-01-01,2024-01-07,100,899.0,0.05,854.05,350.0,504.05,6,Sea
ORD-00917,CUST-013,GFV-F001,2024-01-15,2024-01-23,2,13.98,0,13.98,6.0,7.98,8,Sea
ORD-00918,CUST-018,GFV-N001,2024-01-22,2024-01-30,5,124.95,0.1,112.45,50.0,62.45,8,Air
ORD-00919,CUST-006,GFV-O003,2024-01-02,2024-01-08,5,174.95,0.05,166.2,65.0,101.2,6,Courier
ORD-00920,CUST-001,GFV-N003,2024-01-02,2024-01-04,5,59.95,0.1,53.96,22.5,31.46,2,Courier
ORD-00921,CUST-017,GFV-G002,2024-01-17,2024-01-19,10,79.9,0.05,75.91,30.0,45.91,2,Courier
ORD-00922,CUST-017,GFV-S004,2024-01-07,2024-01-14,20,179.8,0,179.8,70.0,109.8,7,Air
ORD-00923,CUST-017,GFV-O002,2024-01-08,2024-01-15,50,1499.5,0,1499.5,500.0,999.5,7,Courier
ORD-00924,CUST-004,GFV-A002,2024-01-02,2024-01-11,10,89.9,0,89.9,32.0,57.9,9,Sea
ORD-00925,CUST-013,GFV-F001,2024-01-15,2024-01-22,5,34.95,0,34.95,15.0,19.95,7,Air
ORD-00926,CUST-016,GFV-O004,2024-01-09,2024-01-12,10,199.9,0.1,179.91,75.0,104.91,3,Sea
ORD-00927,CUST-004,GFV-A003,2024-01-29,2024-02-02,100,949.0,0.15,806.65,350.0,456.65,4,Sea
ORD-00928,CUST-011,GFV-S003,2024-01-03,2024-01-08,10,119.9,0.1,107.91,40.0,67.91,5,Road
ORD-00929,CUST-014,GFV-S004,2024-01-01,2024-01-08,5,44.95,0.05,42.7,17.5,25.2,7,Sea
ORD-00930,CUST-019,GFV-A001,2024-01-29,2024-02-08,50,399.5,0.05,379.52,140.0,239.52,10,Air
ORD-00931,CUST-014,GFV-N002,2024-01-02,2024-01-16,1,8.99,0.05,8.54,3.5,5.04,14,Courier
ORD-00932,CUST-016,GFV-O004,2024-01-26,2024-02-03,10,199.9,0,199.9,75.0,124.9,8,Air
ORD-00933,CUST-019,GFV-S001,2024-01-23,2024-01-30,10,129.9,0,129.9,45.0,84.9,7,Air
ORD-00934,CUST-007,GFV-G001,2024-01-01,2024-01-06,10,139.9,0.05,132.91,50.0,82.91,5,Air
ORD-00935,CUST-004,GFV-G001,2024-01-15,2024-01-20,10,139.9,0.1,125.91,50.0,75.91,5,Road
ORD-00936,CUST-013,GFV-A003,2024-01-21,2024-01-26,2,18.98,0.15,16.13,7.0,9.13,5,Road
ORD-00937,CUST-008,GFV-F001,2024-01-17,2024-01-18,20,139.8,0.05,132.81,60.0,72.81,1,Sea
ORD-00938,CUST-013,GFV-F003,2024-01-26,2024-02-02,20,159.8,0,159.8,64.0,95.8,7,Road
ORD-00939,CUST-008,GFV-O004,2024-01-29,2024-01-31,20,399.8,0,399.8,150.0,249.8,2,Sea
ORD-00940,CUST-002,GFV-G001,2024-01-21,2024-01-27,20,279.8,0,279.8,100.0,179.8,6,Road
ORD-00941,CUST-013,GFV-G002,2024-01-08,2024-01-13,50,399.5,0.05,379.52,150.0,229.52,5,Sea
ORD-00942,CUST-005,GFV-O001,2024-01-25,2024-02-01,50,749.5,0.05,712.02,275.0,437.02,7,Courier
ORD-00943,CUST-008,GFV-O004,2024-01-09,2024-01-11,10,199.9,0.05,189.91,75.0,114.91,2,Air
ORD-00944,CUST-013,GFV-N003,2024-01-16,2024-01-23,50,599.5,0.05,569.52,225.0,344.52,7,Road
ORD-00945,CUST-013,GFV-C003,2024-01-26,2024-02-02,5,99.95,0.15,84.96,37.5,47.46,7,Air
ORD-00946,CUST-004,GFV-C003,2024-01-03,2024-01-07,2,39.98,0,39.98,15.0,24.98,4,Sea
ORD-00947,CUST-005,GFV-A003,2024-01-16,2024-01-19,1,9.49,0.05,9.02,3.5,5.52,3,Sea
ORD-00948,CUST-009,GFV-A003,2024-01-16,2024-01-20,1,9.49,0,9.49,3.5,5.99,4,Air
ORD-00949,CUST-016,GFV-N002,2024-01-28,2024-02-05,20,179.8,0.05,170.81,70.0,100.81,8,Road
ORD-00950,CUST-007,GFV-A001,2024-01-21,2024-01-27,20,159.8,0.05,151.81,56.0,95.81,6,Courier
ORD-00951,CUST-004,GFV-F002,2024-01-15,2024-01-19,5,49.95,0,49.95,19.0,30.95,4,Courier
ORD-00952,CUST-015,GFV-C002,2024-01-12,2024-01-24,2,45.98,0,45.98,17.0,28.98,12,Sea
ORD-00953,CUST-014,GFV-F002,2024-01-20,2024-01-30,5,49.95,0,49.95,19.0,30.95,10,Sea
ORD-00954,CUST-001,GFV-F003,2024-01-06,2024-01-09,10,79.9,0.05,75.91,32.0,43.91,3,Road
ORD-00955,CUST-014,GFV-A004,2024-01-06,2024-01-09,5,34.95,0,34.95,12.5,22.45,3,Road
ORD-00956,CUST-004,GFV-F002,2024-01-15,2024-01-20,2,19.98,0,19.98,7.6,12.38,5,Courier
ORD-00957,CUST-009,GFV-F003,2024-01-25,2024-01-28,5,39.95,0.2,31.96,16.0,15.96,3,Road
ORD-00958,CUST-009,GFV-F002,2024-01-21,2024-01-28,100,999.0,0.1,899.1,380.0,519.1,7,Sea
ORD-00959,CUST-018,GFV-O004,2024-01-26,2024-02-01,5,99.95,0,99.95,37.5,62.45,6,Courier
ORD-00960,CUST-013,GFV-C004,2024-01-29,2024-01-30,5,89.95,0.05,85.45,35.0,50.45,1,Sea
ORD-00961,CUST-007,GFV-A002,2024-01-15,2024-01-19,20,179.8,0.05,170.81,64.0,106.81,4,Sea
ORD-00962,CUST-006,GFV-C001,2024-01-26,2024-02-05,2,49.98,0.1,44.98,18.0,26.98,10,Air
ORD-00963,CUST-010,GFV-A002,2024-01-17,2024-01-21,20,179.8,0.15,152.83,64.0,88.83,4,Road
ORD-00964,CUST-016,GFV-O001,2024-01-13,2024-01-16,10,149.9,0,149.9,55.0,94.9,3,Road
ORD-00965,CUST-009,GFV-N003,2024-01-12,2024-01-16,2,23.98,0.1,21.58,9.0,12.58,4,Courier
ORD-00966,CUST-016,GFV-F002,2024-01-24,2024-02-07,5,49.95,0.1,44.96,19.0,25.96,14,Courier
ORD-00967,CUST-004,GFV-A001,2024-01-24,2024-02-02,10,79.9,0,79.9,28.0,51.9,9,Road
ORD-00968,CUST-011,GFV-F003,2024-01-16,2024-01-28,2,15.98,0.2,12.78,6.4,6.38,12,Courier
ORD-00969,CUST-013,GFV-F001,2024-01-03,2024-01-04,10,69.9,0.05,66.41,30.0,36.41,1,Sea
ORD-00970,CUST-008,GFV-N003,2024-01-07,2024-01-10,10,119.9,0.1,107.91,45.0,62.91,3,Road
ORD-00971,CUST-010,GFV-G002,2024-01-27,2024-02-02,10,79.9,0,79.9,30.0,49.9,6,Air
ORD-00972,CUST-019,GFV-A003,2024-01-05,2024-01-09,10,94.9,0.1,85.41,35.0,50.41,4,Road
ORD-00973,CUST-018,GFV-A003,2024-01-14,2024-01-17,5,47.45,0,47.45,17.5,29.95,3,Road
ORD-00974,CUST-002,GFV-G002,2024-01-16,2024-01-30,10,79.9,0.05,75.91,30.0,45.91,14,Courier
ORD-00975,CUST-013,GFV-G001,2024-01-28,2024-02-01,50,699.5,0,699.5,250.0,449.5,4,Air
ORD-00976,CUST-012,GFV-S001,2024-01-28,2024-02-01,5,64.95,0.15,55.21,22.5,32.71,4,Sea
ORD-00977,CUST-006,GFV-O003,2024-01-12,2024-01-15,20,699.8,0.2,559.84,260.0,299.84,3,Air
ORD-00978,CUST-013,GFV-C003,2024-01-10,2024-01-14,10,199.9,0.1,179.91,75.0,104.91,4,Sea
ORD-00979,CUST-014,GFV-N003,2024-01-25,2024-01-27,5,59.95,0,59.95,22.5,37.45,2,Road
ORD-00980,CUST-013,GFV-C004,2024-01-09,2024-01-16,10,179.9,0,179.9,70.0,109.9,7,Sea
ORD-00981,CUST-006,GFV-G003,2024-01-01,2024-01-04,10,69.9,0,69.9,28.0,41.9,3,Sea
ORD-00982,CUST-011,GFV-S003,2024-01-04,2024-01-07,20,239.8,0.05,227.81,80.0,147.81,3,Air
ORD-00983,CUST-002,GFV-S001,2024-01-14,2024-01-19,50,649.5,0.05,617.02,225.0,392.02,5,Road
ORD-00984,CUST-016,GFV-A002,2024-01-23,2024-01-27,10,89.9,0.2,71.92,32.0,39.92,4,Sea
ORD-00985,CUST-014,GFV-C004,2024-01-23,2024-01-27,5,89.95,0.15,76.46,35.0,41.46,4,Sea
ORD-00986,CUST-004,GFV-S001,2024-01-23,2024-01-26,100,1299.0,0.05,1234.05,450.0,784.05,3,Air
ORD-00987,CUST-010,GFV-O003,2024-01-03,2024-01-04,1,34.99,0,34.99,13.0,21.99,1,Air
ORD-00988,CUST-005,GFV-C003,2024-01-16,2024-01-18,5,99.95,0,99.95,37.5,62.45,2,Air
ORD-00989,CUST-012,GFV-A001,2024-02-26,2024-02-28,50,399.5,0,399.5,140.0,259.5,2,Road
ORD-00990,CUST-016,GFV-F001,2024-02-01,2024-02-03,50,349.5,0,349.5,150.0,199.5,2,Sea
ORD-00991,CUST-014,GFV-S004,2024-02-28,2024-03-04,10,89.9,0,89.9,35.0,54.9,5,Air
ORD-00992,CUST-004,GFV-F002,2024-02-17,2024-02-20,5,49.95,0.1,44.96,19.0,25.96,3,Air
ORD-00993,CUST-005,GFV-N002,2024-02-24,2024-02-26,50,449.5,0.05,427.02,175.0,252.02,2,Sea
ORD-00994,CUST-003,GFV-O001,2024-02-15,2024-02-22,100,1499.0,0.05,1424.05,550.0,874.05,7,Sea
ORD-00995,CUST-020,GFV-C004,2024-02-14,2024-02-16,10,179.9,0.05,170.91,70.0,100.91,2,Courier
ORD-00996,CUST-006,GFV-G002,2024-02-25,2024-02-29,1,7.99,0,7.99,3.0,4.99,4,Air
ORD-00997,CUST-012,GFV-F002,2024-02-13,2024-02-17,20,199.8,0.1,179.82,76.0,103.82,4,Sea
ORD-00998,CUST-020,GFV-O003,2024-02-18,2024-02-23,5,174.95,0,174.95,65.0,109.95,5,Courier
ORD-00999,CUST-001,GFV-A004,2024-02-22,2024-02-26,10,69.9,0,69.9,25.0,44.9,4,Courier
ORD-01000,CUST-002,GFV-S001,2024-02-17,2024-02-23,10,129.9,0.1,116.91,45.0,71.91,6,Air
ORD-01001,CUST-019,GFV-C003,2024-02-24,2024-03-05,10,199.9,0,199.9,75.0,124.9,10,Sea
ORD-01002,CUST-008,GFV-S004,2024-02-20,2024-02-28,50,449.5,0.1,404.55,175.0,229.55,8,Road
ORD-01003,CUST-012,GFV-F001,2024-02-25,2024-03-03,20,139.8,0.1,125.82,60.0,65.82,7,Courier
ORD-01004,CUST-012,GFV-O002,2024-02-12,2024-02-17,100,2999.0,0.05,2849.05,1000.0,1849.05,5,Sea
ORD-01005,CUST-004,GFV-N001,2024-02-25,2024-03-01,10,249.9,0.05,237.41,100.0,137.41,5,Sea
ORD-01006,CUST-001,GFV-C003,2024-02-01,2024-02-03,10,199.9,0,199.9,75.0,124.9,2,Sea
ORD-01007,CUST-007,GFV-F002,2024-02-13,2024-02-19,20,199.8,0,199.8,76.0,123.8,6,Air
ORD-01008,CUST-015,GFV-O004,2024-02-22,2024-02-29,5,99.95,0.1,89.95,37.5,52.45,7,Courier
ORD-01009,CUST-007,GFV-N003,2024-02-17,2024-02-21,10,119.9,0.2,95.92,45.0,50.92,4,Air
ORD-01010,CUST-003,GFV-O004,2024-02-14,2024-02-23,5,99.95,0,99.95,37.5,62.45,9,Courier
ORD-01011,CUST-011,GFV-G003,2024-02-02,2024-02-03,5,34.95,0.1,31.46,14.0,17.46,1,Courier
ORD-01012,CUST-014,GFV-N001,2024-02-14,2024-02-17,20,499.8,0.05,474.81,200.0,274.81,3,Courier
ORD-01013,CUST-011,GFV-N001,2024-02-22,2024-02-28,10,249.9,0.15,212.41,100.0,112.41,6,Air
ORD-01014,CUST-012,GFV-O002,2024-02-13,2024-02-17,20,599.8,0,599.8,200.0,399.8,4,Road
ORD-01015,CUST-012,GFV-S001,2024-02-11,2024-02-13,50,649.5,0,649.5,225.0,424.5,2,Air
ORD-01016,CUST-007,GFV-C004,2024-02-25,2024-03-05,10,179.9,0.2,143.92,70.0,73.92,9,Courier
ORD-01017,CUST-005,GFV-S004,2024-02-12,2024-02-14,20,179.8,0.05,170.81,70.0,100.81,2,Air
ORD-01018,CUST-007,GFV-C001,2024-02-28,2024-03-03,10,249.9,0,249.9,90.0,159.9,4,Courier
ORD-01019,CUST-008,GFV-C001,2024-02-19,2024-02-24,20,499.8,0.05,474.81,180.0,294.81,5,Road
ORD-01020,CUST-007,GFV-C004,2024-02-13,2024-02-19,50,899.5,0,899.5,350.0,549.5,6,Sea
ORD-01021,CUST-016,GFV-A004,2024-02-11,2024-02-16,5,34.95,0.05,33.2,12.5,20.7,5,Road
ORD-01022,CUST-013,GFV-C003,2024-02-14,2024-02-17,50,999.5,0.05,949.52,375.0,574.52,3,Road
ORD-01023,CUST-020,GFV-O002,2024-02-09,2024-02-10,50,1499.5,0.05,1424.52,500.0,924.52,1,Air
ORD-01024,CUST-002,GFV-F003,2024-02-23,2024-03-02,5,39.95,0.05,37.95,16.0,21.95,8,Courier
ORD-01025,CUST-015,GFV-A003,2024-02-14,2024-02-17,50,474.5,0.05,450.77,175.0,275.77,3,Road
ORD-01026,CUST-007,GFV-O003,2024-02-14,2024-02-20,10,349.9,0.05,332.4,130.0,202.4,6,Courier
ORD-01027,CUST-004,GFV-C001,2024-02-22,2024-02-29,20,499.8,0.05,474.81,180.0,294.81,7,Sea
ORD-01028,CUST-013,GFV-G002,2024-02-19,2024-02-24,50,399.5,0,399.5,150.0,249.5,5,Courier
ORD-01029,CUST-001,GFV-S003,2024-02-19,2024-02-26,10,119.9,0,119.9,40.0,79.9,7,Sea
ORD-01030,CUST-007,GFV-O003,2024-02-24,2024-03-02,10,349.9,0.15,297.41,130.0,167.41,7,Air
ORD-01031,CUST-008,GFV-F002,2024-02-21,2024-02-24,20,199.8,0,199.8,76.0,123.8,3,Sea
ORD-01032,CUST-004,GFV-C001,2024-02-13,2024-02-16,5,124.95,0.1,112.45,45.0,67.45,3,Courier
ORD-01033,CUST-008,GFV-A003,2024-02-16,2024-02-22,50,474.5,0,474.5,175.0,299.5,6,Road
ORD-01034,CUST-015,GFV-F001,2024-02-05,2024-02-06,20,139.8,0,139.8,60.0,79.8,1,Air
ORD-01035,CUST-001,GFV-C003,2024-02-24,2024-02-29,5,99.95,0,99.95,37.5,62.45,5,Air
ORD-01036,CUST-017,GFV-A004,2024-02-29,2024-03-10,20,139.8,0,139.8,50.0,89.8,10,Sea
ORD-01037,CUST-014,GFV-C004,2024-02-08,2024-02-10,10,179.9,0.1,161.91,70.0,91.91,2,Road
ORD-01038,CUST-005,GFV-C004,2024-02-16,2024-02-25,20,359.8,0,359.8,140.0,219.8,9,Courier
ORD-01039,CUST-005,GFV-O003,2024-02-26,2024-03-04,5,174.95,0,174.95,65.0,109.95,7,Sea
ORD-01040,CUST-005,GFV-A001,2024-02-09,2024-02-14,2,15.98,0.05,15.18,5.6,9.58,5,Air
ORD-01041,CUST-009,GFV-S004,2024-02-11,2024-02-16,100,899.0,0.15,764.15,350.0,414.15,5,Sea
ORD-01042,CUST-008,GFV-F002,2024-02-12,2024-02-17,1,9.99,0.2,7.99,3.8,4.19,5,Air
ORD-01043,CUST-015,GFV-C002,2024-02-27,2024-03-05,20,459.8,0.1,413.82,170.0,243.82,7,Sea
ORD-01044,CUST-007,GFV-G001,2024-02-09,2024-02-15,10,139.9,0.1,125.91,50.0,75.91,6,Air
ORD-01045,CUST-016,GFV-O002,2024-02-18,2024-02-27,1,29.99,0.2,23.99,10.0,13.99,9,Road
ORD-01046,CUST-016,GFV-S004,2024-02-10,2024-02-12,5,44.95,0.15,38.21,17.5,20.71,2,Sea
ORD-01047,CUST-017,GFV-G003,2024-02-15,2024-02-21,20,139.8,0.1,125.82,56.0,69.82,6,Road
ORD-01048,CUST-015,GFV-N001,2024-02-28,2024-03-01,10,249.9,0.05,237.41,100.0,137.41,2,Road
ORD-01049,CUST-018,GFV-C004,2024-02-23,2024-02-28,50,899.5,0.1,809.55,350.0,459.55,5,Air
ORD-01050,CUST-014,GFV-N003,2024-02-12,2024-02-17,20,239.8,0.05,227.81,90.0,137.81,5,Air
ORD-01051,CUST-013,GFV-A003,2024-02-25,2024-02-27,10,94.9,0.05,90.16,35.0,55.16,2,Air
ORD-01052,CUST-007,GFV-A001,2024-02-13,2024-02-16,2,15.98,0,15.98,5.6,10.38,3,Sea
ORD-01053,CUST-008,GFV-F003,2024-02-28,2024-03-05,10,79.9,0.15,67.92,32.0,35.92,6,Sea
ORD-01054,CUST-012,GFV-F003,2024-02-09,2024-02-12,20,159.8,0,159.8,64.0,95.8,3,Courier
ORD-01055,CUST-017,GFV-A001,2024-02-12,2024-02-15,5,39.95,0.15,33.96,14.0,19.96,3,Sea
ORD-01056,CUST-004,GFV-G001,2024-02-03,2024-02-15,50,699.5,0,699.5,250.0,449.5,12,Courier
ORD-01057,CUST-002,GFV-O001,2024-02-20,2024-02-24,5,74.95,0.05,71.2,27.5,43.7,4,Air
ORD-01058,CUST-015,GFV-O004,2024-02-23,2024-02-28,50,999.5,0.05,949.52,375.0,574.52,5,Sea
ORD-01059,CUST-019,GFV-F001,2024-02-23,2024-02-26,5,34.95,0.05,33.2,15.0,18.2,3,Sea
ORD-01060,CUST-012,GFV-F002,2024-02-14,2024-02-23,20,199.8,0,199.8,76.0,123.8,9,Sea
ORD-01061,CUST-001,GFV-F001,2024-02-14,2024-02-22,5,34.95,0.05,33.2,15.0,18.2,8,Sea
ORD-01062,CUST-013,GFV-C003,2024-02-12,2024-02-18,1,19.99,0,19.99,7.5,12.49,6,Road
ORD-01063,CUST-005,GFV-O002,2024-02-23,2024-02-27,20,599.8,0.1,539.82,200.0,339.82,4,Road
ORD-01064,CUST-001,GFV-F003,2024-02-03,2024-02-05,50,399.5,0.05,379.52,160.0,219.52,2,Road
ORD-01065,CUST-019,GFV-A002,2024-03-20,2024-03-30,20,179.8,0.1,161.82,64.0,97.82,10,Air
ORD-01066,CUST-008,GFV-O002,2024-03-09,2024-03-14,20,599.8,0,599.8,200.0,399.8,5,Air
ORD-01067,CUST-004,GFV-N001,2024-03-19,2024-03-22,50,1249.5,0.15,1062.08,500.0,562.08,3,Sea
ORD-01068,CUST-011,GFV-S001,2024-03-03,2024-03-07,5,64.95,0,64.95,22.5,42.45,4,Sea
ORD-01069,CUST-016,GFV-G002,2024-03-16,2024-03-25,10,79.9,0.05,75.91,30.0,45.91,9,Road
ORD-01070,CUST-018,GFV-N002,2024-03-20,2024-03-28,5,44.95,0.15,38.21,17.5,20.71,8,Road
ORD-01071,CUST-015,GFV-S001,2024-03-24,2024-04-07,10,129.9,0.15,110.42,45.0,65.42,14,Courier
ORD-01072,CUST-001,GFV-S002,2024-03-02,2024-03-05,1,9.99,0,9.99,3.5,6.49,3,Courier
ORD-01073,CUST-017,GFV-N001,2024-03-14,2024-03-16,1,24.99,0,24.99,10.0,14.99,2,Courier
ORD-01074,CUST-016,GFV-S001,2024-03-15,2024-03-20,2,25.98,0,25.98,9.0,16.98,5,Road
ORD-01075,CUST-014,GFV-F001,2024-03-06,2024-03-14,10,69.9,0.1,62.91,30.0,32.91,8,Sea
ORD-01076,CUST-001,GFV-G003,2024-03-19,2024-04-02,10,69.9,0.05,66.41,28.0,38.41,14,Air
ORD-01077,CUST-013,GFV-F003,2024-03-08,2024-03-15,1,7.99,0.1,7.19,3.2,3.99,7,Air
ORD-01078,CUST-018,GFV-C004,2024-03-13,2024-03-17,50,899.5,0,899.5,350.0,549.5,4,Air
ORD-01079,CUST-013,GFV-O004,2024-03-15,2024-03-23,20,399.8,0,399.8,150.0,249.8,8,Air
ORD-01080,CUST-013,GFV-O004,2024-03-11,2024-03-23,5,99.95,0.1,89.95,37.5,52.45,12,Sea
ORD-01081,CUST-016,GFV-F002,2024-03-07,2024-03-16,5,49.95,0,49.95,19.0,30.95,9,Air
ORD-01082,CUST-008,GFV-O002,2024-03-18,2024-03-28,5,149.95,0,149.95,50.0,99.95,10,Courier
ORD-01083,CUST-005,GFV-O002,2024-03-03,2024-03-04,20,599.8,0,599.8,200.0,399.8,1,Sea
ORD-01084,CUST-016,GFV-G002,2024-03-04,2024-03-08,50,399.5,0,399.5,150.0,249.5,4,Sea
ORD-01085,CUST-016,GFV-N002,2024-03-12,2024-03-18,5,44.95,0.05,42.7,17.5,25.2,6,Courier
ORD-01086,CUST-012,GFV-C003,2024-03-16,2024-03-20,20,399.8,0.1,359.82,150.0,209.82,4,Sea
ORD-01087,CUST-002,GFV-N002,2024-03-14,2024-03-20,5,44.95,0.05,42.7,17.5,25.2,6,Sea
ORD-01088,CUST-004,GFV-N001,2024-03-21,2024-03-28,10,249.9,0.05,237.41,100.0,137.41,7,Air
ORD-01089,CUST-002,GFV-N001,2024-03-10,2024-03-15,5,124.95,0.2,99.96,50.0,49.96,5,Road
ORD-01090,CUST-008,GFV-A001,2024-03-27,2024-03-30,1,7.99,0,7.99,2.8,5.19,3,Air
ORD-01091,CUST-008,GFV-C004,2024-03-17,2024-03-19,10,179.9,0.1,161.91,70.0,91.91,2,Road
ORD-01092,CUST-002,GFV-N002,2024-03-12,2024-03-16,1,8.99,0.1,8.09,3.5,4.59,4,Courier
ORD-01093,CUST-016,GFV-C002,2024-03-06,2024-03-14,2,45.98,0.15,39.08,17.0,22.08,8,Road
ORD-01094,CUST-009,GFV-A004,2024-03-11,2024-03-17,10,69.9,0.1,62.91,25.0,37.91,6,Road
ORD-01095,CUST-016,GFV-S003,2024-03-31,2024-04-10,5,59.95,0.1,53.96,20.0,33.96,10,Road
ORD-01096,CUST-008,GFV-C001,2024-03-28,2024-04-04,1,24.99,0,24.99,9.0,15.99,7,Sea
ORD-01097,CUST-013,GFV-A004,2024-03-21,2024-03-26,100,699.0,0.05,664.05,250.0,414.05,5,Courier
ORD-01098,CUST-019,GFV-O001,2024-03-10,2024-03-16,20,299.8,0.2,239.84,110.0,129.84,6,Courier
ORD-01099,CUST-004,GFV-C001,2024-03-26,2024-03-30,5,124.95,0.1,112.45,45.0,67.45,4,Sea
ORD-01100,CUST-010,GFV-S001,2024-03-28,2024-03-29,20,259.8,0.05,246.81,90.0,156.81,1,Sea
ORD-01101,CUST-009,GFV-N001,2024-03-03,2024-03-07,10,249.9,0,249.9,100.0,149.9,4,Sea
ORD-01102,CUST-019,GFV-N001,2024-03-24,2024-03-31,1,24.99,0.05,23.74,10.0,13.74,7,Sea
ORD-01103,CUST-016,GFV-O002,2024-03-07,2024-03-11,2,59.98,0,59.98,20.0,39.98,4,Courier
ORD-01104,CUST-014,GFV-A002,2024-03-14,2024-03-22,20,179.8,0.2,143.84,64.0,79.84,8,Air
ORD-01105,CUST-011,GFV-G002,2024-03-16,2024-03-20,20,159.8,0.1,143.82,60.0,83.82,4,Courier
ORD-01106,CUST-011,GFV-O003,2024-03-08,2024-03-15,10,349.9,0.05,332.4,130.0,202.4,7,Road
ORD-01107,CUST-017,GFV-C004,2024-03-29,2024-04-04,10,179.9,0.15,152.91,70.0,82.91,6,Road
ORD-01108,CUST-001,GFV-F002,2024-03-15,2024-03-22,20,199.8,0.05,189.81,76.0,113.81,7,Courier
ORD-01109,CUST-012,GFV-A004,2024-03-08,2024-03-13,5,34.95,0.05,33.2,12.5,20.7,5,Courier
ORD-01110,CUST-014,GFV-O002,2024-03-05,2024-03-14,100,2999.0,0.1,2699.1,1000.0,1699.1,9,Road
ORD-01111,CUST-019,GFV-S002,2024-03-26,2024-03-31,20,199.8,0,199.8,70.0,129.8,5,Air
ORD-01112,CUST-004,GFV-S002,2024-03-22,2024-03-27,20,199.8,0,199.8,70.0,129.8,5,Courier
ORD-01113,CUST-007,GFV-S003,2024-03-31,2024-04-14,10,119.9,0.2,95.92,40.0,55.92,14,Road
ORD-01114,CUST-013,GFV-S002,2024-03-29,2024-04-02,50,499.5,0.15,424.57,175.0,249.57,4,Air
ORD-01115,CUST-008,GFV-A002,2024-03-26,2024-03-28,5,44.95,0.05,42.7,16.0,26.7,2,Courier
ORD-01116,CUST-015,GFV-G003,2024-03-09,2024-03-23,1,6.99,0.15,5.94,2.8,3.14,14,Road
ORD-01117,CUST-013,GFV-N002,2024-03-29,2024-04-01,20,179.8,0,179.8,70.0,109.8,3,Air
ORD-01118,CUST-015,GFV-G003,2024-03-30,2024-04-09,2,13.98,0,13.98,5.6,8.38,10,Air
ORD-01119,CUST-011,GFV-S002,2024-03-27,2024-04-02,20,199.8,0.15,169.83,70.0,99.83,6,Road
ORD-01120,CUST-014,GFV-G003,2024-03-06,2024-03-13,10,69.9,0.1,62.91,28.0,34.91,7,Air
ORD-01121,CUST-007,GFV-S001,2024-03-05,2024-03-11,2,25.98,0,25.98,9.0,16.98,6,Courier
ORD-01122,CUST-005,GFV-N001,2024-03-25,2024-04-01,5,124.95,0.05,118.7,50.0,68.7,7,Air
ORD-01123,CUST-014,GFV-O001,2024-03-09,2024-03-13,20,299.8,0,299.8,110.0,189.8,4,Courier
ORD-01124,CUST-016,GFV-O003,2024-03-26,2024-03-29,50,1749.5,0.15,1487.08,650.0,837.08,3,Road
ORD-01125,CUST-004,GFV-C001,2024-03-31,2024-04-01,20,499.8,0.05,474.81,180.0,294.81,1,Air
ORD-01126,CUST-008,GFV-G003,2024-03-03,2024-03-07,5,34.95,0,34.95,14.0,20.95,4,Air
ORD-01127,CUST-004,GFV-A001,2024-03-22,2024-04-01,2,15.98,0.05,15.18,5.6,9.58,10,Road
ORD-01128,CUST-013,GFV-N003,2024-03-14,2024-03-19,50,599.5,0.1,539.55,225.0,314.55,5,Road
